,Coin,Timestamp,Datetime,Last/Open,High/Low,Vol-USDT-24h,Open-24h,High-24h,Low-24h,Close-Last,Vol-Ccy-24h,Vol-Num-24h
0,BTC-USDT,1679371348206,2023-03-21 12:02:28.206,2.3388000000,4.9019000000,393851165.1024778485,27158.7000000000,28490.0000000000,27158.7000000000,27793.9000000000,393851165.1024778485,14106.0197934800
1,ETH-USDT,1679371347709,2023-03-21 12:02:27.709,0.4234000000,4.6399000000,222127974.9656410217,1738.4900000000,1803.2900000000,1723.3300000000,1745.8500000000,222127974.9656410217,126151.1333340000
2,CFX-USDT,1679371347509,2023-03-21 12:02:27.509,-3.3785000000,21.2586000000,118823850.5947293043,0.4200100000,0.4636200000,0.3823400000,0.4058200000,118823850.5947293043,277699621.5517989993
3,LTC-USDT,1679371347309,2023-03-21 12:02:27.309,-2.2693000000,7.6586000000,44493363.9380389974,80.6400000000,83.6400000000,77.6900000000,78.8100000000,44493363.9380389974,554189.1209930000
4,BCH-USDT,1679371348509,2023-03-21 12:02:28.509,-0.6730000000,6.2819000000,38361965.1295400113,132.2400000000,137.5500000000,129.4200000000,131.3500000000,38361965.1295400113,288664.9713320000
5,SOL-USDT,1679371348308,2023-03-21 12:02:28.308,4.7744000000,11.7268000000,38224857.7288025469,21.4060000000,23.9140000000,21.4040000000,22.4280000000,38224857.7288025469,1676834.1345710000
6,FIL-USDT,1679371348506,2023-03-21 12:02:28.506,-2.0791000000,10.8676000000,36809696.7186493576,5.9640000000,6.2740000000,5.6590000000,5.8400000000,36809696.7186493576,6173219.2006620001
7,XRP-USDT,1679371348506,2023-03-21 12:02:28.506,1.1969000000,3.8066000000,33953234.7752406895,0.3776400000,0.3847800000,0.3706700000,0.3821600000,33953234.7752406895,89612033.2223889977
8,CORE-USDT,1679371348501,2023-03-21 12:02:28.501,14.3802000000,17.3180000000,28180515.3795025013,2.0439200000,2.3950000000,2.0414600000,2.3378400000,28180515.3795025013,12727205.6500000004
9,MASK-USDT,1679371348508,2023-03-21 12:02:28.508,-0.1442000000,15.2985000000,27847172.8476709016,5.5470000000,6.1800000000,5.3600000000,5.5390000000,27847172.8476709016,4854986.7157070003
10,BLUR-USDT,1679371348011,2023-03-21 12:02:28.011,2.3140000000,7.0963000000,27431485.0227202289,0.5445000000,0.5750000000,0.5369000000,0.5571000000,27431485.0227202289,49334495.3232000023
11,BTC-USDC,1679371348509,2023-03-21 12:02:28.509,2.3099000000,4.7774000000,27047705.6881328821,27261.5000000000,28563.9000000000,27261.5000000000,27891.2000000000,27142260.4420848414,968.8707884000
12,EOS-USDT,1679371347408,2023-03-21 12:02:27.408,4.3281000000,9.6892000000,23557721.0679376684,1.1229000000,1.2317000000,1.1229000000,1.1715000000,23557721.0679376684,19849612.7102780007
13,ETH-USDC,1679371348210,2023-03-21 12:02:28.210,0.4363000000,4.5338000000,22389244.5506466292,1744.2000000000,1809.0200000000,1730.5600000000,1751.8100000000,22467514.0177159011,12697.2239770000
14,FTM-USDT,1679371348509,2023-03-21 12:02:28.509,-1.7562000000,14.2285000000,20836851.0243933760,0.4726000000,0.5130000000,0.4491000000,0.4643000000,20836851.0243933760,43480700.8321719989
15,OKB-USDT,1679371348408,2023-03-21 12:02:28.408,-1.3799000000,11.2580000000,20172537.0192530118,46.3800000000,48.8200000000,43.8800000000,45.7400000000,20172537.0192530118,435793.1780370000
16,MATIC-USDT,1679371348604,2023-03-21 12:02:28.604,-0.5714000000,6.6174000000,18961854.9636286870,1.1200000000,1.1697000000,1.0971000000,1.1136000000,18961854.9636286870,16766054.7380449995
17,OP-USDT,1679371348506,2023-03-21 12:02:28.506,-1.5471000000,9.6090000000,18230992.8250679113,2.5532000000,2.6943000000,2.4581000000,2.5137000000,18230992.8250679113,7087519.6958999997
18,DOGE-USDT,1679371348305,2023-03-21 12:02:28.305,-0.8116000000,6.8485000000,17808466.4925995097,0.0727000000,0.0752000000,0.0703800000,0.0721100000,17808466.4925995097,244262071.2167499959
19,APT-USDT,1679371348510,2023-03-21 12:02:28.510,-1.5112000000,8.3303000000,17253758.7432321906,12.3809000000,12.9550000000,11.9588000000,12.1938000000,17253758.7432321906,1382843.0015000000
20,STX-USDT,1679371348508,2023-03-21 12:02:28.508,11.0382000000,20.6355000000,17142439.5886247642,1.0826000000,1.3060000000,1.0826000000,1.2021000000,17142439.5886247642,14342064.3074970003
21,USDC-USDT,1679371339909,2023-03-21 12:02:19.909,-0.0301000000,0.1506000000,16835716.3816123344,0.9969000000,0.9973000000,0.9958000000,0.9966000000,16835716.3816123344,16894571.5406569988
22,MAGIC-USDT,1679371348509,2023-03-21 12:02:28.509,8.9683000000,15.3254000000,14906839.4196601696,1.7060000000,1.9490000000,1.6900000000,1.8590000000,14906839.4196601696,8217592.0173159996
23,ETC-USDT,1679371348409,2023-03-21 12:02:28.409,-2.4284000000,9.2249000000,14252759.2578165121,20.2600000000,21.1230000000,19.3390000000,19.7680000000,14252759.2578165121,709830.3460140000
24,IMX-USDT,1679371348206,2023-03-21 12:02:28.206,-8.6294000000,26.7106000000,13868634.6053809058,1.3790000000,1.5370000000,1.2130000000,1.2600000000,13868634.6053809058,10219155.4105149992
25,OMG-USDT,1679371348545,2023-03-21 12:02:28.545,-10.9683000000,22.1933000000,13819400.1990874372,2.1790000000,2.3510000000,1.9240000000,1.9400000000,13819400.1990874372,6483320.3356219996
26,ADA-USDT,1679371348459,2023-03-21 12:02:28.459,1.4315000000,4.6566000000,13628770.6033130437,0.3346100000,0.3458900000,0.3305000000,0.3394000000,13628770.6033130437,40140978.0225000009
27,LINK-USDT,1679371348107,2023-03-21 12:02:28.107,2.6879000000,7.5289000000,13341784.0303225331,6.9200000000,7.4410000000,6.9200000000,7.1060000000,13341784.0303225331,1849193.4775390001
28,LDO-USDT,1679371348504,2023-03-21 12:02:28.504,-3.3638000000,9.4648000000,12263844.4640566297,2.3842000000,2.4808000000,2.2663000000,2.3040000000,12263844.4640566297,5187418.9419000000
29,GALA-USDT,1679371348408,2023-03-21 12:02:28.408,-3.1349000000,14.7263000000,11735322.8770024795,0.0440200000,0.0479900000,0.0418300000,0.0426400000,11735322.8770024795,263028451.8652409911
30,DYDX-USDT,1679371348405,2023-03-21 12:02:28.405,-3.3410000000,11.6090000000,11150200.0054266341,2.6040000000,2.7400000000,2.4550000000,2.5170000000,11150200.0054266341,4287424.2429999998
31,SHIB-USDT,1679371348507,2023-03-21 12:02:28.507,0.1899000000,5.8027000000,10873825.8814663906,0.0000105300,0.0000109400,0.0000103400,0.0000105500,10873825.8814663906,1027269544010.0000000000
32,APE-USDT,1679371348308,2023-03-21 12:02:28.308,0.3373000000,6.0599000000,9344295.7937395275,4.0615000000,4.2600000000,4.0166000000,4.0752000000,9344295.7937395275,2268301.6598780002
33,ETH-BTC,1679371348407,2023-03-21 12:02:28.407,-1.8897000000,2.9563000000,9311943.1525044274,0.0640300000,0.0640800000,0.0622400000,0.0628200000,333.5129258557,5279.9266420000
34,SNX-USDT,1679371348508,2023-03-21 12:02:28.508,3.7769000000,14.7976000000,8978259.8965586666,2.8330000000,3.2040000000,2.7910000000,2.9400000000,8978259.8965586666,2963049.4553390001
35,SAND-USDT,1679371348506,2023-03-21 12:02:28.506,-0.6214000000,8.1468000000,8742084.6212712470,0.6598000000,0.6956000000,0.6432000000,0.6557000000,8742084.6212712470,13029777.8093369994
36,DOT-USDT,1679371347505,2023-03-21 12:02:27.505,-1.4423000000,6.9091000000,8681227.3550304268,6.2400000000,6.4680000000,6.0500000000,6.1500000000,8681227.3550304268,1387666.4618980000
37,REN-USDT,1679371348407,2023-03-21 12:02:28.407,3.8760000000,24.8923000000,7089564.7250140496,0.1161000000,0.1450000000,0.1161000000,0.1206000000,7089564.7250140496,54337818.3982260004
38,FLOKI-USDT,1679371345309,2023-03-21 12:02:25.309,10.4680000000,17.2063000000,6591692.3963076100,0.0000352600,0.0000413000,0.0000352370,0.0000389510,6591692.3963076100,169925178754.0000000000
39,XMR-USDT,1679371348510,2023-03-21 12:02:28.510,1.4427000000,4.2303000000,6073062.8632550500,151.1100000000,155.7200000000,149.4000000000,153.2900000000,6073062.8632550500,39722.9210900000
40,ATOM-USDT,1679371348506,2023-03-21 12:02:28.506,-1.7132000000,6.6824000000,5859774.3751467960,11.8490000000,12.2290000000,11.4630000000,11.6460000000,5859774.3751467960,494845.3531300000
41,WBTC-USDT,1679371344994,2023-03-21 12:02:24.994,2.2611000000,4.5918000000,5808912.7862334000,27199.5000000000,28447.6000000000,27198.7000000000,27814.5000000000,5808912.7862334000,208.1136550000
42,ZBC-USDT,1679371348374,2023-03-21 12:02:28.374,-2.9432000000,5.0000000000,5610107.9531605644,0.0142700000,0.0144900000,0.0138000000,0.0138500000,5610107.9531605644,398248384.3060089946
43,GMT-USDT,1679371348509,2023-03-21 12:02:28.509,-3.1814000000,9.6445000000,5290356.0740275700,0.4212000000,0.4411000000,0.4023000000,0.4078000000,5290356.0740275700,12424638.6055999994
44,TRX-USDT,1679371348409,2023-03-21 12:02:28.409,0.1828000000,3.1964000000,5177335.0553233381,0.0656500000,0.0668300000,0.0647600000,0.0657700000,5177335.0553233381,78482185.0099229962
45,AVAX-USDT,1679371348406,2023-03-21 12:02:28.406,-2.0588000000,7.5988000000,5161713.3000539802,17.0000000000,17.7000000000,16.4500000000,16.6500000000,5161713.3000539802,302509.0039600000
46,FLOW-USDT,1679371348506,2023-03-21 12:02:28.506,7.6181000000,14.6269000000,5148130.3507702034,1.0370000000,1.1520000000,1.0050000000,1.1160000000,5148130.3507702034,4799721.8086649999
47,USDT-USDC,1679371340707,2023-03-21 12:02:20.707,0.0299000000,0.2296000000,5122585.9377255710,1.0034000000,1.0042000000,1.0019000000,1.0037000000,5140493.7358406596,5125098.3169999998
48,OKB-BTC,1679371323726,2023-03-21 12:02:03.726,-3.8074000000,10.5157000000,5019253.9958387623,0.0017072000,0.0017509000,0.0015843000,0.0016422000,179.7676444486,108608.2218000000
49,TON-USDT,1679371345010,2023-03-21 12:02:25.010,0.9346000000,2.2582000000,4962888.8710070001,2.3540000000,2.4000000000,2.3470000000,2.3760000000,4962888.8710070001,2091380.8289999999
50,ETH-DAI,1679371347210,2023-03-21 12:02:27.210,0.2312000000,4.0992000000,4619692.2086169152,1747.2200000000,1799.9900000000,1729.1100000000,1751.2600000000,4636272.5607828097,2623.1729500000
51,DASH-USDT,1679371348508,2023-03-21 12:02:28.508,1.4291000000,6.0837000000,4556501.2913144697,55.2800000000,58.5900000000,55.2300000000,56.0700000000,4556501.2913144697,80324.2649170000
52,UNI-USDT,1679371348506,2023-03-21 12:02:28.506,-1.8211000000,5.8881000000,4451429.2819108441,6.3150000000,6.5100000000,6.1480000000,6.2000000000,4451429.2819108441,704191.6208010000
53,NEO-USDT,1679371348506,2023-03-21 12:02:28.506,-1.7082000000,7.8361000000,4202812.2416435778,12.5860000000,13.1560000000,12.2000000000,12.3710000000,4202812.2416435778,331565.3734470000
54,GMX-USDT,1679371347405,2023-03-21 12:02:27.405,0.0507000000,7.9517000000,4114941.8630860001,78.8800000000,84.8500000000,78.6000000000,78.9200000000,4114941.8630860001,50545.3142000000
55,AR-USDT,1679371348206,2023-03-21 12:02:28.206,-3.0857000000,10.3118000000,4066097.7176496498,8.7500000000,9.2000000000,8.3400000000,8.4800000000,4066097.7176496498,464521.1906950000
56,EGLD-USDT,1679371348408,2023-03-21 12:02:28.408,1.3679000000,23.3046000000,4000431.2783848601,42.4000000000,50.0000000000,40.5500000000,42.9800000000,4000431.2783848601,87704.2311220000
57,LRC-USDT,1679371348409,2023-03-21 12:02:28.409,-3.0269000000,11.3488000000,3921025.5011676322,0.3535000000,0.3748000000,0.3366000000,0.3428000000,3921025.5011676322,11022184.6421339996
58,CVC-USDT,1679371330906,2023-03-21 12:02:10.906,-2.6654000000,17.7251000000,3887565.1530187377,0.1088000000,0.1242000000,0.1055000000,0.1059000000,3887565.1530187377,34724754.2024229988
59,NEAR-USDT,1679371347109,2023-03-21 12:02:27.109,-1.7690000000,7.9776000000,3761068.4162736530,2.0350000000,2.1250000000,1.9680000000,1.9990000000,3761068.4162736530,1846187.8632082299
60,PEOPLE-USDT,1679371348406,2023-03-21 12:02:28.406,-0.9145000000,9.7235000000,3753176.1881979601,0.0218700000,0.0230200000,0.0209800000,0.0216700000,3753176.1881979601,170512016.9498499930
61,CHZ-USDT,1679371347411,2023-03-21 12:02:27.411,0.2036000000,6.3892000000,3729365.6310293735,0.1179000000,0.1237200000,0.1162900000,0.1181400000,3729365.6310293735,31142048.9235760011
62,MKR-USDT,1679371348409,2023-03-21 12:02:28.409,-1.4372000000,6.9905000000,3641379.2409275780,681.9000000000,707.1000000000,660.9000000000,672.1000000000,3641379.2409275780,5303.1653676700
63,GRT-USDT,1679371348509,2023-03-21 12:02:28.509,2.3114000000,10.2617000000,3560787.0878381939,0.1471000000,0.1601000000,0.1452000000,0.1505000000,3560787.0878381939,23527489.5434710011
64,CRV-USDT,1679371348506,2023-03-21 12:02:28.506,-0.7172000000,5.9811000000,3551715.8766987962,0.9760000000,1.0100000000,0.9530000000,0.9690000000,3551715.8766987962,3608431.1590849999
65,MANA-USDT,1679371348507,2023-03-21 12:02:28.507,-0.7709000000,8.3121000000,3551123.1075579245,0.6097000000,0.6385000000,0.5895000000,0.6050000000,3551123.1075579245,5792054.5441119997
66,CRO-USDT,1679371348405,2023-03-21 12:02:28.405,-4.5330000000,9.0909000000,3452953.9652031334,0.0728000000,0.0756000000,0.0693000000,0.0695000000,3452953.9652031334,47452506.2573010027
67,LUNA-USDT,1679371348207,2023-03-21 12:02:28.207,-0.4767000000,6.4375000000,3304813.4382764399,1.4056000000,1.4649000000,1.3763000000,1.3989000000,3304813.4382764399,2326651.6828999999
68,DEP-USDT,1679371330110,2023-03-21 12:02:10.110,-2.6525000000,13.8643000000,3273089.5889464281,0.0037700000,0.0038600000,0.0033900000,0.0036700000,3273089.5889464281,895177382.4294149876
69,ALGO-USDT,1679371348209,2023-03-21 12:02:28.209,-2.4663000000,7.0497000000,3231620.4028371214,0.2149000000,0.2217000000,0.2071000000,0.2096000000,3231620.4028371214,15101986.7709580008
70,BNB-USDT,1679371348104,2023-03-21 12:02:28.104,1.0436000000,2.2803000000,3143682.7697598101,331.5400000000,339.1000000000,331.5400000000,335.0000000000,3143682.7697598101,9355.8271310000
71,BCH-USDC,1679371348506,2023-03-21 12:02:28.506,-0.6707000000,6.1553000000,2957078.0257288357,132.7000000000,137.9700000000,129.9700000000,131.8100000000,2967415.5304459999,22254.8991000000
72,ZEC-USDT,1679371348508,2023-03-21 12:02:28.508,-2.9075000000,8.0176000000,2929134.9200996901,35.7700000000,36.7800000000,34.0500000000,34.7300000000,2929134.9200996901,82809.8897210000
73,BTC-DAI,1679371320012,2023-03-21 12:02:00.012,2.1914000000,4.7546000000,2882722.6169771506,27270.6000000000,28567.2000000000,27270.6000000000,27868.2000000000,2893068.8811929608,103.4975036700
74,SOL-BTC,1679371347906,2023-03-21 12:02:27.906,2.3948000000,8.4962000000,2875849.5879626479,0.0007892000,0.0008492000,0.0007827000,0.0008081000,103.0003077440,126284.1876000000
75,QTUM-USDT,1679371348305,2023-03-21 12:02:28.305,-2.4970000000,7.4798000000,2856523.3920391118,3.3640000000,3.4630000000,3.2220000000,3.2800000000,2856523.3920391118,852008.2824140000
76,MATIC-BTC,1679371347610,2023-03-21 12:02:27.610,-2.8364000000,4.3643000000,2845972.2366439113,0.0000412500,0.0000413700,0.0000396400,0.0000400800,101.9302321763,2514308.4580000001
77,LTC-USDC,1679371348107,2023-03-21 12:02:28.107,-2.5160000000,7.4439000000,2834221.1370502249,81.0800000000,83.8600000000,78.0500000000,79.0400000000,2844129.1523676501,35118.7102220000
78,HNT-USDT,1679371348506,2023-03-21 12:02:28.506,-13.0527000000,23.1290000000,2819950.4300682698,1.5085000000,1.5465000000,1.2560000000,1.3116000000,2819950.4300682698,2039865.0549000001
79,YGG-USDT,1679371348510,2023-03-21 12:02:28.510,-5.5724000000,11.3603000000,2806050.3745007031,0.2961000000,0.3078000000,0.2764000000,0.2796000000,2806050.3745007031,9582091.9271920007
80,ENS-USDT,1679371348506,2023-03-21 12:02:28.506,-1.4347000000,7.2646000000,2757407.1908844798,13.9400000000,14.4700000000,13.4900000000,13.7400000000,2757407.1908844798,197479.5346230000
81,SOL-USDC,1679371347609,2023-03-21 12:02:27.609,4.7044000000,11.4959000000,2668554.2549582026,21.5120000000,23.9850000000,21.5120000000,22.5240000000,2677883.1235097311,117305.8140060000
82,OP-USDC,1679371348506,2023-03-21 12:02:28.506,-1.5947000000,9.3563000000,2570290.0637672022,2.5648000000,2.7011000000,2.4700000000,2.5239000000,2579275.4153296198,1001263.3310000000
83,BETH-USDT,1679371325105,2023-03-21 12:02:05.105,0.4293000000,4.7590000000,2569379.8818719801,1728.2400000000,1798.0000000000,1716.3200000000,1735.6600000000,2569379.8818719801,1464.5872640000
84,OKT-USDT,1679371347205,2023-03-21 12:02:27.205,-1.7699000000,7.6016000000,2535530.3723106999,23.7300000000,24.6300000000,22.8900000000,23.3100000000,2535530.3723106999,106799.5152750000
85,BLUR-USDC,1679371348508,2023-03-21 12:02:28.508,2.1970000000,6.7976000000,2496983.9702774365,0.5462000000,0.5766000000,0.5399000000,0.5582000000,2505713.0546461400,4495922.5817999998
86,AAVE-USDT,1679371348209,2023-03-21 12:02:28.209,-0.8612000000,5.7109000000,2482939.6068194099,76.6400000000,79.7800000000,75.4700000000,75.9800000000,2482939.6068194099,32062.2021190000
87,API3-USDT,1679371347805,2023-03-21 12:02:27.805,-3.0336000000,7.3268000000,2415592.4705948210,1.8460000000,1.8750000000,1.7470000000,1.7900000000,2415592.4705948210,1329585.3134280001
88,YFI-USDT,1679371348407,2023-03-21 12:02:28.407,0.9410000000,5.6119000000,2385511.4063080000,8502.0000000000,8958.0000000000,8482.0000000000,8582.0000000000,2385511.4063080000,273.0262450000
89,TRB-USDT,1679371347307,2023-03-21 12:02:27.307,-4.5118000000,12.4108000000,2361285.3165550600,14.8500000000,15.7600000000,14.0200000000,14.1800000000,2361285.3165550600,159028.3738310000
90,OKB-ETH,1679371348308,2023-03-21 12:02:28.308,-1.8701000000,9.1762000000,2177299.9280587542,0.0266830000,0.0275790000,0.0252610000,0.0261840000,1236.5342707290,47240.5164000000
91,LUNC-USDT,1679371348407,2023-03-21 12:02:28.407,-0.9843000000,5.8168000000,2163547.6974411602,0.0001269900,0.0001320700,0.0001248100,0.0001257400,2163547.6974411602,16865598097.0000000000
92,MINA-USDT,1679371347307,2023-03-21 12:02:27.307,-1.7011000000,10.4994000000,2146297.8217796339,0.8230000000,0.8630000000,0.7810000000,0.8090000000,2146297.8217796339,2603362.0970239998
93,SSV-USDT,1679371348506,2023-03-21 12:02:28.506,-3.7067000000,9.6011000000,2141775.8519159998,37.5000000000,38.4700000000,35.1000000000,36.1100000000,2141775.8519159998,57928.3999000000
94,ICP-USDT,1679371348506,2023-03-21 12:02:28.506,-2.0952000000,7.1429000000,2134810.0233501801,5.2500000000,5.4000000000,5.0400000000,5.1400000000,2134810.0233501801,407138.5487700000
95,WAVES-USDT,1679371348407,2023-03-21 12:02:28.407,-1.2624000000,8.5542000000,2132609.1764329420,2.2180000000,2.3350000000,2.1510000000,2.1900000000,2132609.1764329420,953116.5316949399
96,GFT-USDT,1679371320012,2023-03-21 12:02:00.012,1.5152000000,9.1518000000,2090509.1750903300,0.0462000000,0.0489000000,0.0448000000,0.0469000000,2090509.1750903300,44520743.4192999974
97,BNB-USDC,1679371346746,2023-03-21 12:02:26.746,0.9310000000,2.2285000000,2021650.6201009140,332.9800000000,340.3800000000,332.9600000000,336.0800000000,2028718.0098146501,6015.0218310000
98,YOYO-USDT,1679371348010,2023-03-21 12:02:28.010,-30.1194000000,78.1399000000,1981447.1063360921,0.0033500000,0.0040990000,0.0023010000,0.0023410000,1981447.1063360921,676864299.1891950369
99,ETHW-USDT,1679371341909,2023-03-21 12:02:21.909,-0.6882000000,5.1415000000,1885507.0316915000,3.3420000000,3.4560000000,3.2870000000,3.3190000000,1885507.0316915000,559675.1658000000
100,USTC-USDT,1679371344658,2023-03-21 12:02:24.658,-2.2134000000,6.4325000000,1858615.6491475941,0.0225900000,0.0233300000,0.0219200000,0.0220900000,1858615.6491475941,82728777.5117000043
101,XRP-BTC,1679371348506,2023-03-21 12:02:28.506,-1.1503000000,4.0299000000,1725500.9930042797,0.0000139100,0.0000139400,0.0000134000,0.0000137500,61.7998709097,4537788.5470000003
102,CORE-USDC,1679371348207,2023-03-21 12:02:28.207,14.2323000000,17.1543000000,1672075.1578871107,2.0499100000,2.4000000000,2.0485800000,2.3416600000,1677920.4838074001,753819.9000000000
103,MATIC-USDC,1679371348207,2023-03-21 12:02:28.207,-0.6314000000,6.4894000000,1631631.7351303662,1.1244000000,1.1733000000,1.1018000000,1.1173000000,1637335.6768633300,1443596.1569999999
104,UMA-USDT,1679371343105,2023-03-21 12:02:23.105,1.1747000000,13.4446000000,1631426.2305459720,2.0430000000,2.3120000000,2.0380000000,2.0670000000,1631426.2305459720,750732.8187400000
105,XLM-USDT,1679371348509,2023-03-21 12:02:28.509,1.4865000000,3.8917000000,1630420.2351999392,0.0867800000,0.0894300000,0.0860800000,0.0880700000,1630420.2351999392,18587052.7786220014
106,1INCH-USDT,1679371347707,2023-03-21 12:02:27.707,-1.1208000000,5.7991000000,1620791.2077788597,0.5264000000,0.5455000000,0.5156000000,0.5205000000,1620791.2077788597,3060219.6281369999
107,VELO-USDT,1679371348444,2023-03-21 12:02:28.444,-12.7880000000,22.4022000000,1603675.0196406776,0.0086800000,0.0090700000,0.0074100000,0.0075700000,1603675.0196406776,194356189.6804350019
108,HBAR-USDT,1679371348510,2023-03-21 12:02:28.510,-0.3241000000,5.2459000000,1603027.0756512973,0.0617000000,0.0642000000,0.0610000000,0.0615000000,1603027.0756512973,25708786.0694959983
109,DYDX-BTC,1679371348006,2023-03-21 12:02:28.006,-5.7482000000,9.5898000000,1596492.2473867238,0.0000960300,0.0000972500,0.0000887400,0.0000905100,57.1793439685,613754.0633000000
110,OKB-USDC,1679371348306,2023-03-21 12:02:28.306,-1.5266000000,11.0027000000,1531237.9838263895,46.5100000000,48.9300000000,44.0800000000,45.8000000000,1536590.9639450000,33171.7063000000
111,SOS-USDT,1679371341006,2023-03-21 12:02:21.006,-7.1066000000,12.2905000000,1525962.5492563930,0.0000001970,0.0000002010,0.0000001790,0.0000001830,1525962.5492563930,8091213930703.0000000000
112,DOME-USDT,1679371348305,2023-03-21 12:02:28.305,5.4264000000,14.7287000000,1505239.8559862375,0.0012900000,0.0014800000,0.0012900000,0.0013600000,1505239.8559862375,1108945233.0353159904
113,MASK-USDC,1679371346807,2023-03-21 12:02:26.807,-0.5367000000,14.7304000000,1494447.9575717282,5.5900000000,6.1920000000,5.3970000000,5.5600000000,1499672.3252335000,261096.6117000000
114,ZIL-USDT,1679371347407,2023-03-21 12:02:27.407,-2.3667000000,7.5147000000,1476278.9954613247,0.0283100000,0.0293300000,0.0272800000,0.0276400000,1476278.9954613247,52122898.3164049983
115,KSM-USDT,1679371347907,2023-03-21 12:02:27.907,-3.6640000000,9.6697000000,1453211.4106130700,35.4800000000,36.8600000000,33.6100000000,34.1800000000,1453211.4106130700,41305.4302990000
116,APT-USDC,1679371348307,2023-03-21 12:02:28.307,-2.4887000000,7.8276000000,1426565.8343749321,12.5449000000,12.9736000000,12.0318000000,12.2327000000,1431552.8962359601,114415.1710000000
117,SUSHI-USDT,1679371347308,2023-03-21 12:02:27.308,-2.0938000000,7.8603000000,1422634.3539366641,1.1940000000,1.2350000000,1.1450000000,1.1690000000,1422634.3539366641,1194189.9490570000
118,KLAY-USDT,1679371348506,2023-03-21 12:02:28.506,-0.8268000000,5.4740000000,1402699.6336121859,0.2298000000,0.2370000000,0.2247000000,0.2279000000,1402699.6336121859,6078510.8233150002
119,BSV-USDT,1679371347107,2023-03-21 12:02:27.107,-0.3327000000,3.7068000000,1400371.2625096200,36.0700000000,36.9300000000,35.6100000000,35.9500000000,1400371.2625096200,38646.2837400000
120,XCH-USDT,1679371345346,2023-03-21 12:02:25.346,-0.4198000000,4.4241000000,1374599.5985612799,38.1100000000,38.7100000000,37.0700000000,37.9500000000,1374599.5985612799,36128.1317570000
121,LTC-BTC,1679371347708,2023-03-21 12:02:27.708,-4.5470000000,6.3390000000,1368798.3659546815,0.0029690000,0.0029860000,0.0028080000,0.0028340000,49.0243486735,16937.2169400000
122,CSPR-USDT,1679371348107,2023-03-21 12:02:28.107,1.1430000000,4.9580000000,1342386.3465251429,0.0358700000,0.0374700000,0.0357000000,0.0362800000,1342386.3465251429,36844822.7074820027
123,BADGER-USDT,1679371348506,2023-03-21 12:02:28.506,2.5443000000,9.8229000000,1316007.3299595029,3.1050000000,3.4100000000,3.1050000000,3.1840000000,1316007.3299595029,403081.9878030000
124,LOOKS-USDT,1679371338424,2023-03-21 12:02:18.424,-5.0346000000,11.8758000000,1263934.7613304227,0.1589000000,0.1658000000,0.1482000000,0.1509000000,1263934.7613304227,8012082.2304940000
125,RIO-USDT,1679371320010,2023-03-21 12:02:00.010,-11.6065000000,26.3809000000,1243469.0041088606,0.2714000000,0.2860000000,0.2263000000,0.2399000000,1243469.0041088606,4795660.8511739997
126,ENJ-USDT,1679371348110,2023-03-21 12:02:28.110,-2.7374000000,9.1301000000,1243234.6687905786,0.4128000000,0.4303000000,0.3943000000,0.4015000000,1243234.6687905786,3019959.0975990002
127,STX-USDC,1679371348505,2023-03-21 12:02:28.505,10.5012000000,20.2825000000,1241083.5939116701,1.0913000000,1.3112000000,1.0901000000,1.2059000000,1245422.2374627800,1044990.2790000000
128,JST-USDT,1679371348507,2023-03-21 12:02:28.507,-0.6998000000,4.3249000000,1210457.7734715203,0.0271500000,0.0277400000,0.0265900000,0.0269600000,1210457.7734715203,44640431.3405729979
129,GMX-USDC,1679371347309,2023-03-21 12:02:27.309,-0.1135000000,7.0324000000,1189507.3986770629,79.2900000000,84.4700000000,78.9200000000,79.2000000000,1193665.7395250001,14657.7270000000
130,DOGE-USDC,1679371347409,2023-03-21 12:02:27.409,-0.9859000000,6.6327000000,1175219.5345133154,0.0730300000,0.0754000000,0.0707100000,0.0723100000,1179327.9271144001,16118246.7699999996
131,BNT-USDT,1679371348209,2023-03-21 12:02:28.209,5.8716000000,7.6965000000,1164211.4881507249,0.5484000000,0.5905000000,0.5483000000,0.5806000000,1164211.4881507249,2030038.8778190000
132,WOO-USDT,1679371347307,2023-03-21 12:02:27.307,-4.9976000000,10.4545000000,1149829.3828735806,0.2121000000,0.2187000000,0.1980000000,0.2015000000,1149829.3828735806,5522873.0577980001
133,CHE-USDT,1679371321010,2023-03-21 12:02:01.010,7.5893000000,51.2949000000,1094925.3901263396,0.0448000000,0.0666000000,0.0440200000,0.0482000000,1094925.3901263396,19656101.5431720018
134,MDT-USDT,1679371320010,2023-03-21 12:02:00.010,-4.7912000000,9.3645000000,1068252.6315830613,0.0665800000,0.0683200000,0.0624700000,0.0633900000,1068252.6315830613,16387679.7100140005
135,CVC-BTC,1679371348506,2023-03-21 12:02:28.506,-8.0097000000,19.8413000000,1064600.5961326137,0.0000041200,0.0000045300,0.0000037800,0.0000037900,38.1293199356,9642172.6099999994
136,RVN-USDT,1679371347505,2023-03-21 12:02:27.505,-2.2031000000,7.4971000000,1057387.4512242000,0.0267800000,0.0279600000,0.0260100000,0.0261900000,1057387.4512242000,39067878.4944199994
137,PERP-USDT,1679371348509,2023-03-21 12:02:28.509,-3.9535000000,11.6337000000,1020027.9390742060,0.8600000000,0.9020000000,0.8080000000,0.8260000000,1020027.9390742060,1186019.3875579999
