,Coin,Timestamp,Datetime,Last/Open,High/Low,Vol-USDT-24h,Open-24h,High-24h,Low-24h,Close-Last,Vol-Ccy-24h,Vol-Num-24h
280,HC-USDT,1679327165212,2023-03-20 23:46:05.212,5.6395000000,11.2140000000,26657.2968401034,0.0993000000,0.1081000000,0.0972000000,0.1049000000,26657.2968401034,266405.0344420000
281,HDAO-USDT,1679327165012,2023-03-20 23:46:05.012,-0.4115000000,5.5085000000,6869.7537850413,0.0048600000,0.0049800000,0.0047200000,0.0048400000,6869.7537850413,1404939.4792839999
282,HEGIC-ETH,1679327165313,2023-03-20 23:46:05.313,1.6379000000,14.9107000000,19905.3515580671,0.0000116000,0.0000128700,0.0000112000,0.0000117900,11.1616112400,943500.0000000000
283,HEGIC-USDT,1679327165314,2023-03-20 23:46:05.314,-0.1442000000,16.2871000000,69460.5574221175,0.0208100000,0.0234900000,0.0202000000,0.0207800000,69460.5574221175,3242219.7317940001
284,HNT-USDC,1679327165810,2023-03-20 23:46:05.810,-17.5683000000,48.8055000000,453426.3271926193,1.5989000000,1.7379000000,1.1679000000,1.3180000000,454880.4648100400,306987.8347000000
285,HNT-USDT,1679327166205,2023-03-20 23:46:06.205,-17.7658000000,28.6822000000,2139778.8082838501,1.5997000000,1.6600000000,1.2900000000,1.3155000000,2139778.8082838501,1469847.2001000000
286,HYC-USDT,1679327160019,2023-03-20 23:46:00.019,9.7230000000,18.6667000000,143217.8768257000,0.0001697000,0.0001958000,0.0001650000,0.0001862000,143217.8768257000,787934720.0000000000
287,ICP-BTC,1679327162413,2023-03-20 23:46:02.413,-5.5276000000,6.3830000000,25769.7419283167,0.0001990000,0.0002000000,0.0001880000,0.0001880000,0.9224670778,4784.7959000000
288,ICP-USDC,1679327160015,2023-03-20 23:46:00.015,-3.4735000000,7.4144000000,57196.2046909929,5.4700000000,5.6500000000,5.2600000000,5.2800000000,57379.6328420000,10616.1907000000
289,ICP-USDT,1679327165106,2023-03-20 23:46:05.106,-3.3088000000,7.4570000000,2359974.2743996400,5.4400000000,5.6200000000,5.2300000000,5.2600000000,2359974.2743996400,438979.2301460000
290,ICX-BTC,1679327165711,2023-03-20 23:46:05.711,-4.7619000000,5.0000000000,5178.8441915791,0.0000084000,0.0000084000,0.0000080000,0.0000080000,0.1853845988,22553.2213000000
291,ICX-USDT,1679327162206,2023-03-20 23:46:02.206,-2.0096000000,5.7945000000,425614.2546771160,0.2289000000,0.2337000000,0.2209000000,0.2243000000,425614.2546771160,1870773.1335100001
292,IGU-USDC,1679327160010,2023-03-20 23:46:00.010,-4.3473000000,6.5335000000,30237.1090077865,0.0874100000,0.0885400000,0.0831100000,0.0836100000,30334.0793754370,351387.5605000000
293,IGU-USDT,1679327165512,2023-03-20 23:46:05.512,-4.7941000000,6.6287000000,110085.0510542770,0.0871900000,0.0879900000,0.0825200000,0.0830100000,110085.0510542770,1280976.6772000000
294,ILV-USDT,1679327161512,2023-03-20 23:46:01.512,-6.0447000000,12.1777000000,520632.0629613000,76.1000000000,78.3000000000,69.8000000000,71.5000000000,520632.0629613000,7078.0155530000
295,IMX-USDC,1679327161512,2023-03-20 23:46:01.512,-1.4997000000,14.1202000000,541072.6035615270,1.4670000000,1.5760000000,1.3810000000,1.4450000000,542807.8226686000,370600.3703000000
296,IMX-USDT,1679327165206,2023-03-20 23:46:05.206,-1.3680000000,14.6076000000,8454995.3867825232,1.4620000000,1.5770000000,1.3760000000,1.4420000000,8454995.3867825232,5782967.2842650004
297,INT-BTC,1679327160017,2023-03-20 23:46:00.017,-9.9099000000,16.1616000000,7228.0709097174,0.0000001110,0.0000001150,0.0000000990,0.0000001000,0.2587397836,2490880.4399999999
298,INT-ETH,1679327160010,2023-03-20 23:46:00.010,-5.3254000000,12.1019000000,4299.0512975467,0.0000016900,0.0000017600,0.0000015700,0.0000016000,2.4106250595,1481769.4700000000
299,INT-USDT,1679327162547,2023-03-20 23:46:02.547,-8.1311000000,14.9442000000,291857.0710617183,0.0030500000,0.0031920000,0.0027770000,0.0028020000,291857.0710617183,100081384.7177460045
300,INX-USDT,1679327160016,2023-03-20 23:46:00.016,-11.1940000000,31.1015000000,123845.9047353888,0.0005360000,0.0006070000,0.0004630000,0.0004760000,123845.9047353888,243290727.1052129865
301,IOST-BTC,1679327165209,2023-03-20 23:46:05.209,-2.4814000000,6.3939000000,69392.5092755738,0.0000004030,0.0000004160,0.0000003910,0.0000003930,2.4840103339,6193955.2599999998
302,IOST-ETH,1679327160812,2023-03-20 23:46:00.812,0.6462000000,5.8728000000,19411.5236449245,0.0000061900,0.0000064900,0.0000061300,0.0000062300,10.8847050437,1724653.8200000001
303,IOST-USDC,1679327161111,2023-03-20 23:46:01.111,-0.6289000000,5.8608000000,83852.4435115847,0.0111300000,0.0115600000,0.0109200000,0.0110600000,84121.3581844000,7463589.0499999998
304,IOST-USDT,1679327166013,2023-03-20 23:46:06.013,-0.5410000000,5.8770000000,782637.8348824934,0.0110900000,0.0115300000,0.0108900000,0.0110300000,782637.8348824934,69764735.4503069967
305,IOTA-BTC,1679327165806,2023-03-20 23:46:05.806,-2.4691000000,5.1282000000,3971.0431348729,0.0000081000,0.0000082000,0.0000078000,0.0000079000,0.1421495243,17748.7270000000
306,IOTA-USDT,1679327163511,2023-03-20 23:46:03.511,-0.6321000000,4.9629000000,647848.4010429467,0.2215000000,0.2263000000,0.2156000000,0.2201000000,647848.4010429467,2922810.4784630002
307,IQ-USDT,1679327165107,2023-03-20 23:46:05.107,-0.1529000000,5.7052000000,2724.1924684850,0.0065400000,0.0066700000,0.0063100000,0.0065300000,2724.1924684850,417540.6455630000
308,JFI-USDT,1679327160014,2023-03-20 23:46:00.014,-2.5572000000,5.6350000000,106263.0259465400,37.1500000000,37.6800000000,35.6700000000,36.2000000000,106263.0259465400,2892.7939680000
309,JOE-USDT,1679327160021,2023-03-20 23:46:00.021,-6.3014000000,32.5424000000,672433.1457515340,0.3650000000,0.3910000000,0.2950000000,0.3420000000,672433.1457515340,2015486.2341120001
310,JST-USDC,1679327165107,2023-03-20 23:46:05.107,-1.3338000000,4.4485000000,111331.9880807066,0.0277400000,0.0284100000,0.0272000000,0.0273700000,111689.0296157510,4030142.4723999999
311,JST-USDT,1679327164112,2023-03-20 23:46:04.112,-1.1228000000,4.7601000000,1351981.6215172876,0.0276100000,0.0283900000,0.0271000000,0.0273000000,1351981.6215172876,48886089.4454900026
312,KAN-USDT,1679327160015,2023-03-20 23:46:00.015,-0.6706000000,1.7797000000,2913.4605546885,0.0011930000,0.0012010000,0.0011800000,0.0011850000,2913.4605546885,2442169.7653990001
313,KAR-USDT,1679327162107,2023-03-20 23:46:02.107,0.5747000000,5.2941000000,19214.7787528900,0.1740000000,0.1790000000,0.1700000000,0.1750000000,19214.7787528900,110021.4437510000
314,KCAL-USDC,1679327160013,2023-03-20 23:46:00.013,-0.9012000000,2.3225000000,13480.9635682483,0.3107000000,0.3128000000,0.3057000000,0.3079000000,13524.1970001600,43664.0344000000
315,KCAL-USDT,1679327166210,2023-03-20 23:46:06.210,-4.1389000000,6.1555000000,24659.6679755700,0.2996000000,0.3018000000,0.2843000000,0.2872000000,24659.6679755700,84793.8624000000
316,KCASH-USDT,1679327160021,2023-03-20 23:46:00.021,0.0681000000,76.9784000000,1116924.8393819579,0.0014680000,0.0024600000,0.0013900000,0.0014690000,1116924.8393819579,620698522.7269439697
317,KDA-USDT,1679327164996,2023-03-20 23:46:04.996,-0.8499000000,7.5862000000,473525.4302251590,1.0590000000,1.0920000000,1.0150000000,1.0500000000,473525.4302251590,448155.2011080000
318,KINE-USDT,1679327164505,2023-03-20 23:46:04.505,-5.8378000000,9.9762000000,146734.6189828097,0.0925000000,0.0926000000,0.0842000000,0.0871000000,146734.6189828097,1675831.8425990001
319,KISHU-USDC,1679327160012,2023-03-20 23:46:00.012,-0.5310000000,6.5455000000,31310.0744340810,0.0000000006,0.0000000006,0.0000000005,0.0000000006,31410.4858004009,55657437229207.0000000000
320,KISHU-USDT,1679327160021,2023-03-20 23:46:00.021,-0.3552000000,7.5092000000,266760.6825079384,0.0000000006,0.0000000006,0.0000000005,0.0000000006,266760.6825079384,473567195478969.0000000000
321,KLAY-BTC,1679327161908,2023-03-20 23:46:01.908,-3.2184000000,5.1995000000,5088.8162004271,0.0000087000,0.0000087000,0.0000082700,0.0000084200,0.1821619100,21514.0000000000
322,KLAY-USDC,1679327163413,2023-03-20 23:46:03.413,-1.5404000000,6.0052000000,86121.0948068822,0.2402000000,0.2436000000,0.2298000000,0.2365000000,86397.2850413300,365639.3227000000
323,KLAY-USDT,1679327165907,2023-03-20 23:46:05.907,-1.4214000000,6.1135000000,1464879.1232784844,0.2392000000,0.2430000000,0.2290000000,0.2358000000,1464879.1232784844,6225816.2563009998
324,KNC-BTC,1679327165010,2023-03-20 23:46:05.010,-1.4652000000,4.1667000000,8114.2829087008,0.0000273000,0.0000275000,0.0000264000,0.0000269000,0.2904630890,10772.5610000000
325,KNC-USDC,1679327164312,2023-03-20 23:46:04.312,-0.3849000000,6.0104000000,75084.7868287661,0.7535000000,0.7743000000,0.7304000000,0.7506000000,75325.5836384700,100005.3866000000
326,KNC-USDT,1679327165807,2023-03-20 23:46:05.807,-0.3059000000,6.0644000000,647166.9866851080,0.7520000000,0.7713000000,0.7272000000,0.7497000000,647166.9866851080,861898.4805970000
327,KOL-USDT,1679327166008,2023-03-20 23:46:06.008,-2.1021000000,11.6352000000,59325.2441383340,0.0033300000,0.0035500000,0.0031800000,0.0032600000,59325.2441383340,17675081.7502069995
328,KONO-USDT,1679327160015,2023-03-20 23:46:00.015,2.1583000000,15.6489000000,181058.3797967740,0.0278000000,0.0303000000,0.0262000000,0.0284000000,181058.3797967740,6377878.5143390000
329,KP3R-USDT,1679327160015,2023-03-20 23:46:00.015,-2.7905000000,4.6534000000,117917.0060317300,87.0800000000,88.1600000000,84.2400000000,84.6500000000,117917.0060317300,1372.7479480000
330,KSM-BTC,1679327162512,2023-03-20 23:46:02.512,-4.5113000000,7.1429000000,12077.8058069328,0.0013300000,0.0013500000,0.0012600000,0.0012700000,0.4323434150,331.4070000000
331,KSM-ETH,1679327165212,2023-03-20 23:46:05.212,-1.9608000000,5.0000000000,18278.0596939743,0.0204000000,0.0210000000,0.0200000000,0.0200000000,10.2491330500,502.3267000000
332,KSM-USDC,1679327161906,2023-03-20 23:46:01.906,-2.8914000000,6.6043000000,139665.4532335706,36.6600000000,37.6100000000,35.2800000000,35.6000000000,140113.3601530000,3850.6423000000
333,KSM-USDT,1679327160912,2023-03-20 23:46:00.912,-2.5768000000,6.7729000000,1560963.0441766300,36.4800000000,37.5200000000,35.1400000000,35.5400000000,1560963.0441766300,43039.2569010000
334,LAMB-USDT,1679327163830,2023-03-20 23:46:03.830,-4.2865000000,8.2616000000,42572.4644326383,0.0018430000,0.0018870000,0.0017430000,0.0017640000,42572.4644326383,23318673.8833790012
335,LAT-USDT,1679327162110,2023-03-20 23:46:02.110,0.2959000000,13.4385000000,755712.9561804868,0.0169000000,0.0179800000,0.0158500000,0.0169500000,755712.9561804868,44948438.7912380025
336,LBA-USDT,1679327164621,2023-03-20 23:46:04.621,-5.0878000000,11.7686000000,28265.0896183577,0.0016510000,0.0017000000,0.0015210000,0.0015670000,28265.0896183577,17504895.5705460012
337,LDN-USDT,1679327166306,2023-03-20 23:46:06.306,-5.1910000000,10.4462000000,20741.0909836514,0.2042000000,0.2104000000,0.1905000000,0.1936000000,20741.0909836514,102149.8390050000
338,LDO-USDT,1679327166012,2023-03-20 23:46:06.012,-3.7555000000,10.8642000000,13568094.1687490903,2.4977000000,2.6287000000,2.3711000000,2.4039000000,13568094.1687490903,5486416.1332999999
339,LEASH-USDT,1679327160015,2023-03-20 23:46:00.015,-5.6525000000,15.8537000000,142947.4500148000,452.9000000000,475.0000000000,410.0000000000,427.3000000000,142947.4500148000,327.4206780000
340,LEO-USDT,1679327162411,2023-03-20 23:46:02.411,0.0892000000,1.3158000000,98198.3660132040,3.3620000000,3.3880000000,3.3440000000,3.3650000000,98198.3660132040,29166.6433490000
341,LET-USDT,1679327160015,2023-03-20 23:46:00.015,0.7805000000,6.7581000000,220028.6673216510,0.0010250000,0.0010900000,0.0010210000,0.0010330000,220028.6673216510,212360574.2962999940
342,LING-USDT,1679327166113,2023-03-20 23:46:06.113,-4.5971000000,14.0489000000,184373.3067426800,0.0040460000,0.0043350000,0.0038010000,0.0038600000,184373.3067426800,46493272.5000000000
343,LINK-BTC,1679327165707,2023-03-20 23:46:05.707,1.5385000000,4.7619000000,123656.5355723421,0.0002600000,0.0002640000,0.0002520000,0.0002640000,4.4264736270,17207.9910000000
344,LINK-ETH,1679327161912,2023-03-20 23:46:01.912,4.5113000000,6.0914000000,177227.1477662950,0.0039900000,0.0041800000,0.0039400000,0.0041700000,99.3773216600,24566.0050000000
345,LINK-USDC,1679327165505,2023-03-20 23:46:05.505,3.6303000000,7.0934000000,713355.0801615210,7.1620000000,7.4280000000,6.9360000000,7.4220000000,715642.8089378000,99081.5459000000
346,LINK-USDT,1679327164307,2023-03-20 23:46:04.307,3.7561000000,7.2359000000,11945082.1205051262,7.1350000000,7.4100000000,6.9100000000,7.4030000000,11945082.1205051262,1659804.4788319999
347,LITH-USDT,1679327163087,2023-03-20 23:46:03.087,-6.4795000000,11.8329000000,28408.5714388417,0.0009260000,0.0009640000,0.0008620000,0.0008660000,28408.5714388417,31399156.6917520016
348,LON-USDT,1679327160018,2023-03-20 23:46:00.018,-0.6390000000,2.5890000000,74512.4424923410,0.6260000000,0.6340000000,0.6180000000,0.6220000000,74512.4424923410,119407.0252300000
349,LOOKS-USDC,1679327160016,2023-03-20 23:46:00.016,1.6352000000,13.9064000000,140123.9528678143,0.1590000000,0.1802000000,0.1582000000,0.1616000000,140573.3301949500,846645.2463999999
350,LOOKS-USDT,1679327165011,2023-03-20 23:46:05.011,1.8285000000,13.7603000000,2614396.9716261541,0.1586000000,0.1794000000,0.1577000000,0.1615000000,2614396.9716261541,15639741.5204540007
351,LOON-USDT,1679327165406,2023-03-20 23:46:05.406,-0.8825000000,22.7621000000,177284.5691347462,0.0024930000,0.0028800000,0.0023460000,0.0024710000,177284.5691347462,69983961.0718940049
352,LPT-USDT,1679327166010,2023-03-20 23:46:06.010,1.5898000000,7.3052000000,734774.2024240600,6.2900000000,6.6100000000,6.1600000000,6.3900000000,734774.2024240600,114651.9964950000
353,LRC-BTC,1679327165606,2023-03-20 23:46:05.606,1.4140000000,10.2524000000,116964.0798303614,0.0000127300,0.0000139800,0.0000126800,0.0000129100,4.1869070024,319020.8540000000
354,LRC-USDC,1679327163612,2023-03-20 23:46:03.612,3.1072000000,9.3786000000,371018.5910291750,0.3508000000,0.3837000000,0.3508000000,0.3617000000,372208.4471482900,1024192.1314000000
355,LRC-USDT,1679327164110,2023-03-20 23:46:04.110,3.0286000000,9.6027000000,4575808.4057469200,0.3500000000,0.3835000000,0.3499000000,0.3606000000,4575808.4057469200,12552723.6703529991
356,LSK-BTC,1679327160015,2023-03-20 23:46:00.015,-3.1785000000,4.3257000000,18306.9248971528,0.0000409000,0.0000410000,0.0000393000,0.0000396000,0.6553242000,16342.0000000000
357,LSK-USDT,1679327160020,2023-03-20 23:46:00.020,-1.3333000000,4.5788000000,67889.2938223982,1.1250000000,1.1420000000,1.0920000000,1.1100000000,67889.2938223982,60570.2767184000
358,LTC-BTC,1679327166213,2023-03-20 23:46:06.213,-4.8345000000,6.9896000000,1483884.2594568883,0.0030820000,0.0030920000,0.0028900000,0.0029330000,53.1178923104,17821.6589850000
359,LTC-ETH,1679327161812,2023-03-20 23:46:01.812,-2.3207000000,3.4934000000,126841.2514822656,0.0474000000,0.0474000000,0.0458000000,0.0463000000,71.1242267744,1526.3605170000
360,LTC-OKB,1679327162710,2023-03-20 23:46:02.710,0.5714000000,5.3254000000,8746.3386306951,1.7500000000,1.7800000000,1.6900000000,1.7600000000,183.8745315200,105.3621200000
361,LTC-USDC,1679327165911,2023-03-20 23:46:05.911,-3.3384000000,7.1641000000,2723697.6903365874,85.0700000000,86.6100000000,80.8200000000,82.2300000000,2732432.5851419298,32868.0167270000
362,LTC-USDT,1679327166111,2023-03-20 23:46:06.111,-3.3027000000,7.3186000000,39939683.7248917222,84.7800000000,86.3700000000,80.4800000000,81.9800000000,39939683.7248917222,480552.8122060000
363,LUNA-BTC,1679327165709,2023-03-20 23:46:05.709,-3.5647000000,5.2941000000,207408.6612722293,0.0000533000,0.0000537000,0.0000510000,0.0000514000,7.4245082549,142197.4212000000
364,LUNA-USDC,1679327164311,2023-03-20 23:46:04.311,-2.1738000000,6.4470000000,354479.0341179667,1.4721000000,1.4992000000,1.4084000000,1.4401000000,355615.8479004600,244234.6702000000
365,LUNA-USDT,1679327166208,2023-03-20 23:46:06.208,-2.0848000000,6.5631000000,3951141.4775111000,1.4678000000,1.4954000000,1.4033000000,1.4372000000,3951141.4775111000,2719724.9884000001
366,LUNC-BTC,1679327166111,2023-03-20 23:46:06.111,-5.5102000000,7.2052000000,565632.0742994352,0.0000000049,0.0000000049,0.0000000046,0.0000000046,20.2476597608,4281863875.0000000000
367,LUNC-USDC,1679327165612,2023-03-20 23:46:05.612,-3.7781000000,7.6253000000,191796.7533398893,0.0001349900,0.0001370500,0.0001273400,0.0001298900,192411.8452681800,1458003488.0000000000
368,LUNC-USDT,1679327166208,2023-03-20 23:46:06.208,-3.7221000000,7.8051000000,2367118.5242009298,0.0001346000,0.0001367400,0.0001268400,0.0001295900,2367118.5242009298,18009394354.0000000000
369,MAGIC-USDT,1679327165310,2023-03-20 23:46:05.310,-3.6080000000,14.6226000000,11316967.1623865124,1.8570000000,1.9440000000,1.6960000000,1.7900000000,11316967.1623865124,6192564.2689779997
370,MANA-BTC,1679327162112,2023-03-20 23:46:02.112,-3.9157000000,6.6817000000,153170.6516593335,0.0000232400,0.0000236300,0.0000221500,0.0000223300,5.4829762686,240231.4300000000
371,MANA-ETH,1679327164006,2023-03-20 23:46:04.006,-1.3749000000,3.9863000000,27551.7462819951,0.0003564000,0.0003652000,0.0003512000,0.0003515000,15.4492062140,43517.6500000000
372,MANA-USDC,1679327164014,2023-03-20 23:46:04.014,-2.2479000000,8.4097000000,332760.0765215235,0.6406000000,0.6626000000,0.6112000000,0.6262000000,333827.2376364100,522829.6723000000
373,MANA-USDT,1679327166012,2023-03-20 23:46:06.012,-2.4398000000,8.5864000000,4615667.0020503355,0.6394000000,0.6614000000,0.6091000000,0.6238000000,4615667.0020503355,7255887.7371469997
374,MASK-USDC,1679327166211,2023-03-20 23:46:06.211,-1.0256000000,12.7024000000,2288265.8784759711,5.9480000000,6.2640000000,5.5580000000,5.8870000000,2295604.3440502002,387983.1034000000
375,MASK-USDT,1679327166013,2023-03-20 23:46:06.013,-1.1955000000,12.9476000000,44075238.1555096954,5.9390000000,6.2460000000,5.5300000000,5.8680000000,44075238.1555096954,7440635.0038179997
376,MATIC-BTC,1679327165712,2023-03-20 23:46:05.712,-6.1996000000,7.1446000000,2831859.9617447648,0.0000433900,0.0000434900,0.0000405900,0.0000407000,101.3707312598,2435936.5269999998
377,MATIC-USDC,1679327166213,2023-03-20 23:46:06.213,-4.6469000000,8.8138000000,1690662.5107156036,1.1965000000,1.2210000000,1.1221000000,1.1409000000,1696084.4630985099,1454355.6688999999
378,MATIC-USDT,1679327166306,2023-03-20 23:46:06.306,-4.6110000000,8.8803000000,21787281.6364908405,1.1928000000,1.2175000000,1.1182000000,1.1378000000,21787281.6364908405,18757272.2587849982
379,MCO-USDT,1679327165017,2023-03-20 23:46:05.017,0.0000000000,2.8169000000,146746.5781706700,3.6400000000,3.6500000000,3.5500000000,3.6400000000,146746.5781706700,40832.5300880000
380,MDA-USDT,1679327160009,2023-03-20 23:46:00.009,-1.7857000000,10.7639000000,13423.6082174807,0.0616000000,0.0638000000,0.0576000000,0.0605000000,13423.6082174807,220370.1638340000
381,MDT-USDT,1679327164013,2023-03-20 23:46:04.013,-4.0635000000,7.6012000000,1220148.1292956450,0.0686600000,0.0699300000,0.0649900000,0.0658700000,1220148.1292956450,18001309.4464149997
382,MENGO-USDT,1679327166106,2023-03-20 23:46:06.106,-0.6902000000,2.7939000000,19713.7502628750,0.5013300000,0.5099400000,0.4960800000,0.4978700000,19713.7502628750,39312.6928000000
383,METIS-USDT,1679327160008,2023-03-20 23:46:00.008,-3.6060000000,9.8246000000,131666.7753863900,29.9500000000,31.3000000000,28.5000000000,28.8700000000,131666.7753863900,4444.5140850000
384,MILO-USDT,1679327160015,2023-03-20 23:46:00.015,-9.0860000000,18.1040000000,328021.8168176387,0.0000000186,0.0000000193,0.0000000164,0.0000000169,328021.8168176387,18596270815883.0000000000
385,MINA-USDC,1679327166007,2023-03-20 23:46:06.007,-2.0785000000,11.7429000000,47479.5267197913,0.8660000000,0.9040000000,0.8090000000,0.8480000000,47631.7934977000,55513.7599000000
386,MINA-USDT,1679327162312,2023-03-20 23:46:02.312,-1.6222000000,10.7711000000,3293282.3060564580,0.8630000000,0.9050000000,0.8170000000,0.8490000000,3293282.3060564580,3816312.0606550002
387,MIR-USDT,1679327160007,2023-03-20 23:46:00.007,0.0000000000,4.0000000000,17839.4310333890,0.1020000000,0.1040000000,0.1000000000,0.1020000000,17839.4310333890,175168.9037140000
388,MITH-BTC,1679327160014,2023-03-20 23:46:00.014,-3.4188000000,6.2500000000,17480.3351709067,0.0000001170,0.0000001190,0.0000001120,0.0000001130,0.6257351645,5384713.4239999996
389,MITH-USDT,1679327164510,2023-03-20 23:46:04.510,-1.8576000000,5.0955000000,36769.7316936382,0.0032300000,0.0033000000,0.0031400000,0.0031700000,36769.7316936382,11418516.3690200001
390,MKR-BTC,1679327166011,2023-03-20 23:46:06.011,-1.5810000000,6.5574000000,140381.6274651085,0.0253000000,0.0260000000,0.0244000000,0.0249000000,5.0251737105,200.5083760000
391,MKR-ETH,1679327166005,2023-03-20 23:46:06.005,2.3196000000,6.0367000000,8651.7160707499,0.3880000000,0.4040000000,0.3810000000,0.3970000000,4.8513130280,12.4586530000
392,MKR-USDC,1679327166013,2023-03-20 23:46:06.013,0.9902000000,5.0176000000,398913.7562394225,696.8000000000,717.9000000000,683.6000000000,703.7000000000,400193.0721156000,572.6159590000
393,MKR-USDT,1679327166012,2023-03-20 23:46:06.012,0.8194000000,5.3367000000,5011945.5224238550,695.6000000000,716.5000000000,680.2000000000,701.3000000000,5011945.5224238550,7194.6826800700
394,MLN-USDT,1679327160017,2023-03-20 23:46:00.017,-3.3898000000,4.8673000000,13953.2744617000,23.6000000000,23.7000000000,22.6000000000,22.8000000000,13953.2744617000,601.7181700000
395,MOF-USDC,1679327160013,2023-03-20 23:46:00.013,-3.4635000000,14.9242000000,15634.2322993828,0.0001357000,0.0001440000,0.0001253000,0.0001310000,15684.3712612000,117632203.0000000000
396,MOF-USDT,1679327164294,2023-03-20 23:46:04.294,-3.7694000000,15.3477000000,300397.4243201736,0.0001353000,0.0001443000,0.0001251000,0.0001302000,300397.4243201736,2258701811.0149998665
397,MON-USDT,1679327160009,2023-03-20 23:46:00.009,-4.8055000000,12.7792000000,41902.5858512980,0.0017480000,0.0018180000,0.0016120000,0.0016640000,41902.5858512980,24719396.0280000009
398,MOVEZ-USDC,1679327160016,2023-03-20 23:46:00.016,-1.1364000000,5.0193000000,3696.3346291487,0.0026400000,0.0027200000,0.0025900000,0.0026100000,3708.1887693000,1406476.4500000000
399,MOVEZ-USDT,1679327164008,2023-03-20 23:46:04.008,-0.7605000000,5.8366000000,23589.5833094000,0.0026300000,0.0027200000,0.0025700000,0.0026100000,23589.5833094000,8930105.8900000006
400,MOVR-USDT,1679327160018,2023-03-20 23:46:00.018,-1.3621000000,6.6589000000,296848.2065150800,8.8100000000,9.1300000000,8.5600000000,8.6900000000,296848.2065150800,33517.2763950000
401,MRST-USDC,1679327166211,2023-03-20 23:46:06.211,-5.0712000000,8.0460000000,13668.1479984391,0.0112400000,0.0112800000,0.0104400000,0.0106700000,13711.9817305650,1249208.3780000000
402,MRST-USDT,1679327160009,2023-03-20 23:46:00.009,-5.1693000000,10.2439000000,23187.4342139210,0.0112200000,0.0113000000,0.0102500000,0.0106400000,23187.4342139210,2141734.6976999999
403,MXC-USDC,1679327160016,2023-03-20 23:46:00.016,-1.1170000000,4.0060000000,10528.0093857964,0.0205900000,0.0207700000,0.0199700000,0.0203600000,10561.7726976430,520539.5409000000
404,MXC-USDT,1679327160017,2023-03-20 23:46:00.017,-1.2165000000,4.3216000000,66422.7480698216,0.0205500000,0.0207600000,0.0199000000,0.0203000000,66422.7480698216,3283590.2558809998
405,MXT-USDT,1679327162513,2023-03-20 23:46:02.513,23.8558000000,31.4079000000,316109.0325368666,0.0014420000,0.0018200000,0.0013850000,0.0017860000,316109.0325368666,205133428.2676669955
406,NAS-BTC,1679327160014,2023-03-20 23:46:00.014,-10.4348000000,14.5631000000,2138.8783207457,0.0000011500,0.0000011800,0.0000010300,0.0000010300,0.0765644002,68556.8640000000
407,NAS-USDT,1679327160012,2023-03-20 23:46:00.012,-5.7143000000,15.2249000000,14793.1236106400,0.0315000000,0.0333000000,0.0289000000,0.0297000000,14793.1236106400,472886.1507410000
408,NEAR-BTC,1679327165712,2023-03-20 23:46:05.712,-4.8570000000,7.2640000000,306476.7386298038,0.0000776200,0.0000784100,0.0000731000,0.0000738500,10.9708006500,144233.0000000000
409,NEAR-ETH,1679327160813,2023-03-20 23:46:00.813,-2.0991000000,5.1813000000,37098.5223729268,0.0011910000,0.0012180000,0.0011580000,0.0011660000,20.8024100000,17540.0000000000
410,NEAR-USDC,1679327166205,2023-03-20 23:46:06.205,-3.4080000000,8.1693000000,458569.0477555964,2.1420000000,2.1980000000,2.0320000000,2.0690000000,460039.6780709000,217626.3984000000
411,NEAR-USDT,1679327166109,2023-03-20 23:46:06.109,-3.3708000000,8.3004000000,5898712.7860524524,2.1360000000,2.1920000000,2.0240000000,2.0640000000,5898712.7860524524,2794133.4381351899
412,NEO-BTC,1679327165711,2023-03-20 23:46:05.711,-2.9979000000,12.4444000000,208124.1759852748,0.0004670000,0.0005060000,0.0004500000,0.0004530000,7.4501211915,15847.4078900000
413,NEO-ETH,1679327165408,2023-03-20 23:46:05.408,-0.5571000000,10.4585000000,60509.5749947848,0.0071800000,0.0077100000,0.0069800000,0.0071400000,33.9297876965,4679.1424000000
414,NEO-USDT,1679327166205,2023-03-20 23:46:06.205,-1.5950000000,9.9752000000,7385921.4057502141,12.8530000000,13.7480000000,12.5010000000,12.6480000000,7385921.4057502141,569145.9981790000
415,NFT-USDC,1679327160016,2023-03-20 23:46:00.016,0.2878000000,2.5647000000,1222.8683618640,0.0000004170,0.0000004239,0.0000004133,0.0000004182,1226.7900990449,2921015882.0000000000
416,NFT-USDT,1679327161765,2023-03-20 23:46:01.765,-0.7155000000,2.9978000000,491671.0345174992,0.0000004193,0.0000004226,0.0000004103,0.0000004163,491671.0345174992,1178367167643.0000000000
417,NMR-USDC,1679327160016,2023-03-20 23:46:00.016,-3.0933000000,5.6872000000,34975.0563536460,19.7200000000,20.0700000000,18.9900000000,19.1100000000,35087.2213120200,1797.0218780000
418,NMR-USDT,1679327160010,2023-03-20 23:46:00.010,-3.1027000000,5.9852000000,360438.6162982300,19.6600000000,20.0100000000,18.8800000000,19.0500000000,360438.6162982300,18508.9975520000
419,NULS-BTC,1679327160015,2023-03-20 23:46:00.015,-4.3738000000,5.2192000000,10274.4180838205,0.0000100600,0.0000100800,0.0000095800,0.0000096200,0.3677884106,37333.0465000000
420,NULS-ETH,1679327160015,2023-03-20 23:46:00.015,-1.9481000000,5.3333000000,63400.9656889372,0.0001540000,0.0001580000,0.0001500000,0.0001510000,35.5510893237,230467.7642000000
